2024-10-20 15:34:20;19458;Sticker | Dr. Dazzles;0.1;0.13;https://buff.market/market/goods/19458;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Dr.%20Dazzles;Sticker
2024-10-20 15:34:20;19488;Sticker | Bullet Hell (Foil);10.0;6.67;https://buff.market/market/goods/19488;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Bullet%20Hell%20%28Foil%29;Sticker
2024-10-20 15:34:20;19464;Sticker | Speedy T;1.0;0.38;https://buff.market/market/goods/19464;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Speedy%20T;Sticker
2024-10-20 15:49:43;20125;Col. Mangos Dabisi | Guerrilla Warfare;18.31;26.68;https://buff.market/market/goods/20125;https://steamcommunity.com/market/listings/730/Col.%20Mangos%20Dabisi%20%7C%20Guerrilla%20Warfare;Agent
2024-10-20 15:49:48;20030;Bloody Darryl The Strapped | The Professionals;42.69;57.93;https://buff.market/market/goods/20030;https://steamcommunity.com/market/listings/730/Bloody%20Darryl%20The%20Strapped%20%7C%20The%20Professionals;Agent
2024-10-20 15:49:55;15344;Sir Bloody Skullhead Darryl | The Professionals;52.98;70.99;https://buff.market/market/goods/15344;https://steamcommunity.com/market/listings/730/Sir%20Bloody%20Skullhead%20Darryl%20%7C%20The%20Professionals;Agent
2024-10-20 15:50:00;15178;Dragomir | Sabre;4.5;6.84;https://buff.market/market/goods/15178;https://steamcommunity.com/market/listings/730/Dragomir%20%7C%20Sabre;Agent
2024-10-20 15:50:07;19896;Cmdr. Davida 'Goggles' Fernandez | SEAL Frogman;57.0;78.77;https://buff.market/market/goods/19896;https://steamcommunity.com/market/listings/730/Cmdr.%20Davida%20%27Goggles%27%20Fernandez%20%7C%20SEAL%20Frogman;Agent
2024-10-20 15:50:13;15103;Osiris | Elite Crew;6.2;9.08;https://buff.market/market/goods/15103;https://steamcommunity.com/market/listings/730/Osiris%20%7C%20Elite%20Crew;Agent
2024-10-20 15:50:18;19982;Lieutenant Rex Krikey | SEAL Frogman;14.97;19.56;https://buff.market/market/goods/19982;https://steamcommunity.com/market/listings/730/Lieutenant%20Rex%20Krikey%20%7C%20SEAL%20Frogman;Agent
2024-10-20 15:50:24;16;'The Doctor' Romanov | Sabre;11.78;15.6;https://buff.market/market/goods/16;https://steamcommunity.com/market/listings/730/%27The%20Doctor%27%20Romanov%20%7C%20Sabre;Agent
2024-10-20 15:50:29;68;Lt. Commander Ricksaw | NSWC SEAL;18.32;24.52;https://buff.market/market/goods/68;https://steamcommunity.com/market/listings/730/Lt.%20Commander%20Ricksaw%20%7C%20NSWC%20SEAL;Agent
2024-10-20 15:50:35;53;The Elite Mr. Muhlik | Elite Crew;9.0;13.0;https://buff.market/market/goods/53;https://steamcommunity.com/market/listings/730/The%20Elite%20Mr.%20Muhlik%20%7C%20Elite%20Crew;Agent
2024-10-20 15:50:41;88;Buckshot | NSWC SEAL;4.83;6.78;https://buff.market/market/goods/88;https://steamcommunity.com/market/listings/730/Buckshot%20%7C%20NSWC%20SEAL;Agent
2024-10-20 15:50:48;15310;Getaway Sally | The Professionals;82.0;108.29;https://buff.market/market/goods/15310;https://steamcommunity.com/market/listings/730/Getaway%20Sally%20%7C%20The%20Professionals;Agent
2024-10-20 15:50:55;78;Sir Bloody Miami Darryl | The Professionals;119.0;170.48;https://buff.market/market/goods/78;https://steamcommunity.com/market/listings/730/Sir%20Bloody%20Miami%20Darryl%20%7C%20The%20Professionals;Agent
2024-10-20 15:51:01;74;Safecracker Voltzmann | The Professionals;19.33;25.9;https://buff.market/market/goods/74;https://steamcommunity.com/market/listings/730/Safecracker%20Voltzmann%20%7C%20The%20Professionals;Agent
2024-10-20 15:51:06;15323;Rezan The Ready | Sabre;7.82;9.74;https://buff.market/market/goods/15323;https://steamcommunity.com/market/listings/730/Rezan%20The%20Ready%20%7C%20Sabre;Agent
2024-10-20 15:51:12;19976;Cmdr. Frank 'Wet Sox' Baroud | SEAL Frogman;49.5;68.5;https://buff.market/market/goods/19976;https://steamcommunity.com/market/listings/730/Cmdr.%20Frank%20%27Wet%20Sox%27%20Baroud%20%7C%20SEAL%20Frogman;Agent
2024-10-20 15:51:17;20048;Primeiro Tenente | Brazilian 1st Battalion;25.0;35.45;https://buff.market/market/goods/20048;https://steamcommunity.com/market/listings/730/Primeiro%20Tenente%20%7C%20Brazilian%201st%20Battalion;Agent
2024-10-20 15:51:22;15296;John 'Van Healen' Kask | SWAT;6.24;8.6;https://buff.market/market/goods/15296;https://steamcommunity.com/market/listings/730/John%20%27Van%20Healen%27%20Kask%20%7C%20SWAT;Agent
2024-10-20 15:51:29;19727;D Squadron Officer | NZSAS;48.0;63.67;https://buff.market/market/goods/19727;https://steamcommunity.com/market/listings/730/D%20Squadron%20Officer%20%7C%20NZSAS;Agent
2024-10-20 15:51:33;15377;Sir Bloody Darryl Royale | The Professionals;65.0;88.51;https://buff.market/market/goods/15377;https://steamcommunity.com/market/listings/730/Sir%20Bloody%20Darryl%20Royale%20%7C%20The%20Professionals;Agent
2024-10-20 15:51:39;14875;Ground Rebel  | Elite Crew;5.65;8.76;https://buff.market/market/goods/14875;https://steamcommunity.com/market/listings/730/Ground%20Rebel%20%20%7C%20Elite%20Crew;Agent
2024-10-20 15:51:46;15354;Little Kev | The Professionals;23.11;32.82;https://buff.market/market/goods/15354;https://steamcommunity.com/market/listings/730/Little%20Kev%20%7C%20The%20Professionals;Agent
2024-10-20 15:51:50;20327;Sous-Lieutenant Medic | Gendarmerie Nationale;6.5;9.0;https://buff.market/market/goods/20327;https://steamcommunity.com/market/listings/730/Sous-Lieutenant%20Medic%20%7C%20Gendarmerie%20Nationale;Agent
2024-10-20 15:51:56;15487;Slingshot | Phoenix;8.02;11.64;https://buff.market/market/goods/15487;https://steamcommunity.com/market/listings/730/Slingshot%20%7C%20Phoenix;Agent
2024-10-20 15:52:01;15307;1st Lieutenant Farlow | SWAT;6.11;9.22;https://buff.market/market/goods/15307;https://steamcommunity.com/market/listings/730/1st%20Lieutenant%20Farlow%20%7C%20SWAT;Agent
2024-10-20 15:52:07;15389;Bio-Haz Specialist | SWAT;6.95;10.85;https://buff.market/market/goods/15389;https://steamcommunity.com/market/listings/730/Bio-Haz%20Specialist%20%7C%20SWAT;Agent
2024-10-20 15:52:12;20026;Aspirant | Gendarmerie Nationale;5.69;8.47;https://buff.market/market/goods/20026;https://steamcommunity.com/market/listings/730/Aspirant%20%7C%20Gendarmerie%20Nationale;Agent
2024-10-20 15:52:17;19959;Trapper | Guerrilla Warfare;15.11;20.87;https://buff.market/market/goods/19959;https://steamcommunity.com/market/listings/730/Trapper%20%7C%20Guerrilla%20Warfare;Agent
2024-10-20 15:52:23;34;Special Agent Ava | FBI;18.4;24.42;https://buff.market/market/goods/34;https://steamcommunity.com/market/listings/730/Special%20Agent%20Ava%20%7C%20FBI;Agent
2024-10-20 15:52:27;19730;Chem-Haz Capitaine | Gendarmerie Nationale;12.99;18.99;https://buff.market/market/goods/19730;https://steamcommunity.com/market/listings/730/Chem-Haz%20Capitaine%20%7C%20Gendarmerie%20Nationale;Agent
2024-10-20 15:52:32;15407;'Blueberries' Buckshot | NSWC SEAL;15.9;14.49;https://buff.market/market/goods/15407;https://steamcommunity.com/market/listings/730/%27Blueberries%27%20Buckshot%20%7C%20NSWC%20SEAL;Agent
2024-10-20 15:52:38;15398;B Squadron Officer | SAS;13.8;18.12;https://buff.market/market/goods/15398;https://steamcommunity.com/market/listings/730/B%20Squadron%20Officer%20%7C%20SAS;Agent
2024-10-20 15:52:42;15334;Chem-Haz Specialist | SWAT;6.89;10.31;https://buff.market/market/goods/15334;https://steamcommunity.com/market/listings/730/Chem-Haz%20Specialist%20%7C%20SWAT;Agent
2024-10-20 15:52:48;19997;Arno The Overgrown | Guerrilla Warfare;9.1;13.54;https://buff.market/market/goods/19997;https://steamcommunity.com/market/listings/730/Arno%20The%20Overgrown%20%7C%20Guerrilla%20Warfare;Agent
2024-10-20 15:52:54;15139;'Two Times' McCoy | TACP Cavalry;5.44;7.5;https://buff.market/market/goods/15139;https://steamcommunity.com/market/listings/730/%27Two%20Times%27%20McCoy%20%7C%20TACP%20Cavalry;Agent
2024-10-20 15:53:00;20324;Lieutenant 'Tree Hugger' Farlow | SWAT;8.7;12.59;https://buff.market/market/goods/20324;https://steamcommunity.com/market/listings/730/Lieutenant%20%27Tree%20Hugger%27%20Farlow%20%7C%20SWAT;Agent
2024-10-20 15:53:05;15328;Blackwolf | Sabre;5.94;8.75;https://buff.market/market/goods/15328;https://steamcommunity.com/market/listings/730/Blackwolf%20%7C%20Sabre;Agent
2024-10-20 15:53:09;15346;Rezan the Redshirt | Sabre;8.52;10.85;https://buff.market/market/goods/15346;https://steamcommunity.com/market/listings/730/Rezan%20the%20Redshirt%20%7C%20Sabre;Agent
2024-10-20 15:53:15;15375;3rd Commando Company | KSK;8.08;12.65;https://buff.market/market/goods/15375;https://steamcommunity.com/market/listings/730/3rd%20Commando%20Company%20%7C%20KSK;Agent
2024-10-20 15:53:20;19909;'Medium Rare' Crasswater | Guerrilla Warfare;19.0;30.38;https://buff.market/market/goods/19909;https://steamcommunity.com/market/listings/730/%27Medium%20Rare%27%20Crasswater%20%7C%20Guerrilla%20Warfare;Agent
2024-10-20 15:53:25;20085;Officer Jacques Beltram | Gendarmerie Nationale;12.0;13.91;https://buff.market/market/goods/20085;https://steamcommunity.com/market/listings/730/Officer%20Jacques%20Beltram%20%7C%20Gendarmerie%20Nationale;Agent
2024-10-20 15:53:32;19898;Vypa Sista of the Revolution | Guerrilla Warfare;49.49;49.34;https://buff.market/market/goods/19898;https://steamcommunity.com/market/listings/730/Vypa%20Sista%20of%20the%20Revolution%20%7C%20Guerrilla%20Warfare;Agent
2024-10-20 15:53:38;15413;Dragomir | Sabre Footsoldier;5.9;8.24;https://buff.market/market/goods/15413;https://steamcommunity.com/market/listings/730/Dragomir%20%7C%20Sabre%20Footsoldier;Agent
2024-10-20 15:53:44;25;Sir Bloody Loudmouth Darryl | The Professionals;93.98;130.01;https://buff.market/market/goods/25;https://steamcommunity.com/market/listings/730/Sir%20Bloody%20Loudmouth%20Darryl%20%7C%20The%20Professionals;Agent
2024-10-20 15:53:48;17;Number K | The Professionals;61.39;82.0;https://buff.market/market/goods/17;https://steamcommunity.com/market/listings/730/Number%20K%20%7C%20The%20Professionals;Agent
2024-10-20 15:53:54;20058;Crasswater The Forgotten | Guerrilla Warfare;18.4;20.62;https://buff.market/market/goods/20058;https://steamcommunity.com/market/listings/730/Crasswater%20The%20Forgotten%20%7C%20Guerrilla%20Warfare;Agent
